<<<<<<< HEAD
<<<<<<< HEAD
#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,10:01:48.242,ENTER,37.360,105,,3922.8,,0,6230424149651801132,6230424149651799176,BID,,,,638,157
BHP,20130205,10:01:48.474,ENTER,37.360,505,,18866.8,,0,6230424149651801156,6230424149651799176,BID,,,,110,157
BHP,20130205,10:01:48.474,ENTER,37.360,678,,25330.08,,0,6230424149651801156,6230424149651799562,ASK,,,,110,203
BHP,20130205,10:02:04.693,ENTER,37.350,280,,10458,,0,6230424149651778932,6230424149651801896,ASK,,,,210,244
BHP,20130205,10:02:16.253,ENTER,37.350,605,,22596.75,PXT,0,6230424149651802726,6230424149651802726,BID,,,,203,203
BHP,20130205,10:02:26.133,ENTER,37.360,444,,16587.84,,0,6230424149651803431,6230424149651801302,BID,,,,210,217
BHP,20130205,10:02:26.133,ENTER,37.360,118,,4408.48,,0,6230424149651803431,6230424149651800678,ASK,,,,210,150
BHP,20130205,10:02:28.363,ENTER,37.370,122,,4559.14,,0,6230424149651803683,6230424149651803502,BID,,,,638,297
BHP,20130205,10:02:32.181,ENTER,37.370,332,,12406.84,,0,6230424149651803868,6230424149651803502,ASK,,,,638,297
BHP,20130205,10:02:32.181,ENTER,37.370,43,,1606.91,,0,6230424149651803868,6230424149651803665,BID,,,,638,203
BHP,20130205,10:02:32.181,ENTER,37.370,670,,25037.9,,0,6230424149651803868,6230424149651803681,BID,,,,638,203
BHP,20130205,10:02:48.668,ENTER,37.375,9,,336.375,,0,6230424149651805003,6230424149651804043,ASK,,,,210,217
BHP,20130205,10:02:48.681,ENTER,37.380,1,,37.38,XT,0,6230424149651805007,6230424149651802252,BID,,,,210,210
BHP,20130205,10:02:48.681,ENTER,37.380,452,,16895.76,,0,6230424149651805007,6230424149651803511,BID,,,,210,297
BHP,20130205,10:02:48.681,ENTER,37.380,9,,336.42,,0,6230424149651805007,6230424149651803912,ASK,,,,210,297
BHP,20130205,10:02:48.681,ENTER,37.380,3882,,145109.16,,0,6230424149651805007,6230424149651803916,ASK,,,,210,297
BHP,20130205,10:03:13.184,ENTER,37.390,234,,8749.26,,0,6230424149651773690,6230424149651805758,BID,,,,238,217
BHP,20130205,10:03:13.184,ENTER,37.390,2090,,78145.1,,0,6230424149651773690,6230424149651805891,ASK,,,,238,941
BHP,20130205,10:03:27.934,ENTER,37.380,500,,18690,,0,6230424149651805007,6230424149651807327,ASK,,,,210,916
BHP,20130205,10:03:34.208,ENTER,37.390,1,,37.39,,0,6230424149651807671,6230424149651805118,BID,,,,110,210
BHP,20130205,10:03:34.208,ENTER,37.390,3394,,126901.66,,0,6230424149651807671,6230424149651806840,ASK,,,,110,941
BHP,20130205,10:04:52.230,ENTER,37.380,3,,112.14,,0,6230424149651805007,6230424149651813623,ASK,,,,210,150
BHP,20130205,10:04:56.047,ENTER,37.380,100,,3738,,0,6230424149651805007,6230424149651813787,BID,,,,210,140
BHP,20130205,10:05:29.460,ENTER,37.390,105,,3925.95,,0,6230424149651815295,6230424149651809002,BID,,,,638,923
BHP,20130205,10:05:38.591,ENTER,37.380,627,,23437.26,,0,6230424149651805007,6230424149651811934,ASK,,,,210,203
BHP,20130205,10:05:39.872,ENTER,37.390,635,,23742.65,,0,6230424149651815693,6230424149651809662,BID,,,,157,203
BHP,20130205,10:05:39.872,ENTER,37.390,292,,10917.88,,0,6230424149651815693,6230424149651811576,ASK,,,,157,217
BHP,20130205,10:05:41.039,ENTER,37.380,100,,3738,,0,6230424149651805007,6230424149651764937,ASK,,,,210,311
BHP,20130205,10:05:41.350,ENTER,37.385,204,,7626.54,,0,6230424149651815912,6230424149651815345,ASK,,,,157,217
BHP,20130205,10:05:44.201,ENTER,37.390,67,,2505.13,,0,6230424149651816021,6230424149651812664,BID,,,,144,150
BHP,20130205,10:05:44.201,ENTER,37.390,633,,23667.87,,0,6230424149651816021,6230424149651815812,BID,,,,144,203
BHP,20130205,10:05:44.395,ENTER,37.390,189,,7066.71,,0,6230424149651816071,6230424149651815812,ASK,,,,157,203
BHP,20130205,10:05:44.395,ENTER,37.390,18,,673.02,,0,6230424149651816071,6230424149651815854,ASK,,,,157,217
BHP,20130205,10:06:22.744,ENTER,37.380,2000,,74760,,0,6230424149651805007,6230424149651817962,BID,,,,210,106
BHP,20130205,10:06:35.012,ENTER,37.380,666,,24895.08,PXT,0,6230424149651818484,6230424149651818484,ASK,,,,203,203
BHP,20130205,10:06:35.295,ENTER,37.380,9,,336.42,,0,6230424149651805007,6230424149651818497,ASK,,,,210,297
BHP,20130205,10:06:39.073,ENTER,37.390,50,,1869.5,,0,6230424149651818837,6230424149651817061,BID,,,,406,941
BHP,20130205,10:06:42.188,ENTER,37.380,2067,,77264.46,,0,6230424149651805007,6230424149651819032,BID,,,,210,366
BHP,20130205,10:06:47.060,ENTER,37.380,667,,24932.46,PXT,0,6230424149651819374,6230424149651819374,ASK,,,,203,203
BHP,20130205,10:06:59.033,ENTER,37.380,3512,,131278.56,,0,6230424149651805007,6230424149651821419,ASK,,,,210,297
BHP,20130205,10:06:59.390,ENTER,37.380,667,,24932.46,PXT,0,6230424149651821555,6230424149651821555,BID,,,,203,203
BHP,20130205,10:07:05.190,ENTER,37.370,438,,16368.06,,0,6230424149651816141,6230424149651822385,ASK,,,,297,299
BHP,20130205,10:07:09.153,ENTER,37.370,605,,22608.85,PXT,0,6230424149651823074,6230424149651823074,BID,,,,203,203
BHP,20130205,10:08:35.961,ENTER,37.365,49295,,1841907.675,PXT,0,6230424149651832797,6230424149651832797,ASK,,,,297,297
BHP,20130205,10:08:42.953,ENTER,37.360,64,,2391.04,,0,6230424149651803431,6230424149651833472,BID,,,,210,203
BHP,20130205,10:08:42.972,ENTER,37.360,605,,22602.8,PXT,0,6230424149651833475,6230424149651833475,BID,,,,203,203
BHP,20130205,10:08:45.020,ENTER,37.360,943,,35230.48,,0,6230424149651803431,6230424149651833659,ASK,,,,210,203
BHP,20130205,10:08:45.020,ENTER,37.360,1000,,37360,,0,6230424149651815202,6230424149651833659,BID,,,,140,203
BHP,20130205,10:08:46.997,ENTER,37.350,277,,10345.95,,0,6230424149651801366,6230424149651834003,ASK,,,,361,203
BHP,20130205,10:08:46.997,ENTER,37.350,1615,,60320.25,,0,6230424149651806829,6230424149651834003,BID,,,,140,203
BHP,20130205,10:08:53.540,ENTER,37.340,220,,8214.8,,0,6230424149651818287,6230424149651835135,ASK,,,,122,203
BHP,20130205,10:08:53.540,ENTER,37.340,499,,18632.66,XT,0,6230424149651834339,6230424149651835135,BID,,,,203,203
BHP,20130205,10:09:06.050,ENTER,37.330,560,,20904.8,XT,0,6230424149651835386,6230424149651836799,ASK,,,,203,203
BHP,20130205,10:09:06.050,ENTER,37.330,52,,1941.16,,0,6230424149651836568,6230424149651836799,BID,,,,150,203
BHP,20130205,10:09:08.003,ENTER,37.350,2,,74.7,,0,6230424149651837410,6230424149651835710,ASK,,,,297,150
BHP,20130205,10:09:08.003,ENTER,37.350,660,,24651,,0,6230424149651837410,6230424149651836254,BID,,,,297,203
BHP,20130205,10:09:08.003,ENTER,37.350,687,,25659.45,,0,6230424149651837410,6230424149651835381,BID,,,,297,203
BHP,20130205,10:09:08.003,ENTER,37.350,25,,933.75,,0,6230424149651837410,6230424149651836821,ASK,,,,297,217
BHP,20130205,10:09:08.410,ENTER,37.335,250,,9333.75,,0,6230424149651837458,6230424149651837556,ASK,,,,229,150
BHP,20130205,10:09:08.522,ENTER,37.350,346,,12923.1,,0,6230424149651837331,6230424149651837475,BID,,,,203,217
BHP,20130205,10:09:08.525,ENTER,37.350,714,,26667.9,XT,0,6230424149651837331,6230424149651837606,ASK,,,,203,203
BHP,20130205,10:09:09.884,ENTER,37.350,1,,37.35,,0,6230424149651837859,6230424149651837819,ASK,,,,297,210
BHP,20130205,10:09:09.884,ENTER,37.350,86,,3212.1,,0,6230424149651837859,6230424149651829041,BID,,,,297,150
BHP,20130205,10:09:09.884,ENTER,37.350,5,,186.75,,0,6230424149651837859,6230424149651829042,BID,,,,297,150
BHP,20130205,10:09:09.896,ENTER,37.350,303,,11317.05,,0,6230424149651837859,6230424149651829040,ASK,,,,297,150
BHP,20130205,10:09:09.909,ENTER,37.330,128,,4778.24,,0,6230424149651837894,6230424149651837889,ASK,,,,229,157
BHP,20130205,10:09:15.205,ENTER,37.330,352,,13140.16,,0,6230424149651838400,6230424149651838866,BID,,,,229,203
BHP,20130205,10:09:18.911,ENTER,37.340,34,,1269.56,,0,6230424149651839272,6230424149651838822,BID,,,,361,217
BHP,20130205,10:09:20.390,ENTER,37.340,675,,25204.5,XT,0,6230424149651839434,6230424149651838504,ASK,,,,203,203
BHP,20130205,10:09:20.405,ENTER,37.350,403,,15052.05,,0,6230424149651839437,6230424149651839050,BID,,,,229,297
BHP,20130205,10:09:20.405,ENTER,37.360,837,,31270.32,,0,6230424149651839437,6230424149651834388,ASK,,,,229,297
BHP,20130205,10:09:21.349,ENTER,37.340,6277,,234383.18,,0,6230424149651839436,6230424149651839677,ASK,,,,203,110
BHP,20130205,10:09:26.022,ENTER,37.360,1313,,49053.68,,0,6230424149651840161,6230424149651834388,BID,,,,941,297
BHP,20130205,10:09:26.022,ENTER,37.360,375,,14010,,0,6230424149651840161,6230424149651838562,BID,,,,941,297
BHP,20130205,10:09:26.022,ENTER,37.360,10,,373.6,,0,6230424149651840161,6230424149651838584,ASK,,,,941,297
BHP,20130205,10:09:26.022,ENTER,37.360,2,,74.72,,0,6230424149651840161,6230424149651839495,ASK,,,,941,210
BHP,20130205,10:09:26.639,ENTER,37.370,1,,37.37,,0,6230424149651840157,6230424149651840340,BID,,,,923,210
BHP,20130205,10:09:27.470,ENTER,37.370,1,,37.37,,0,6230424149651839950,6230424149651822868,ASK,,,,210,217
BHP,20130205,10:09:38.027,ENTER,37.350,2472,,92329.2,,0,6230424149651841770,6230424149651841028,ASK,,,,299,297
BHP,20130205,10:09:40.065,ENTER,37.350,496,,18525.6,,0,6230424149651842033,6230424149651841028,ASK,,,,299,297
BHP,20130205,10:09:40.065,ENTER,37.350,287,,10719.45,,0,6230424149651842033,6230424149651840768,BID,,,,299,203
BHP,20130205,10:09:40.065,ENTER,37.350,435,,16247.25,,0,6230424149651842033,6230424149651840850,BID,,,,299,203
BHP,20130205,10:09:41.295,ENTER,37.350,3,,112.05,,0,6230424149651842192,6230424149651841414,ASK,,,,210,244
BHP,20130205,10:09:42.291,ENTER,37.350,6,,224.1,,0,6230424149651842436,6230424149651841414,BID,,,,210,244
BHP,20130205,10:09:42.291,ENTER,37.350,1547,,57780.45,,0,6230424149651842437,6230424149651841414,BID,,,,366,244
BHP,20130205,10:09:42.291,ENTER,37.350,2,,74.7,,0,6230424149651842437,6230424149651839474,ASK,,,,366,210
BHP,20130205,10:09:44.039,ENTER,37.360,161,,6014.96,,0,6230424149651842932,6230424149651842889,BID,,,,299,217
BHP,20130205,10:10:07.938,ENTER,37.360,451,,16849.36,,0,6230424149651845204,6230424149651844987,ASK,,,,297,217
BHP,20130205,10:10:08.103,ENTER,37.360,1600,,59776,,0,6230424149651845206,6230424149651845241,BID,,,,297,270
BHP,20130205,10:10:08.139,ENTER,37.360,652,,24358.72,,0,6230424149651845206,6230424149651845246,BID,,,,297,203
BHP,20130205,10:10:08.166,ENTER,37.360,297,,11095.92,,0,6230424149651845206,6230424149651845252,ASK,,,,297,270
BHP,20130205,10:10:09.333,ENTER,37.350,578,,21588.3,,0,6230424149651842753,6230424149651845564,BID,,,,203,338
BHP,20130205,10:10:10.628,ENTER,37.350,150,,5602.5,,0,6230424149651842753,6230424149651845902,ASK,,,,203,338
BHP,20130205,10:10:12.905,ENTER,37.350,316,,11802.6,,0,6230424149651842753,6230424149651846088,ASK,,,,203,338
BHP,20130205,10:10:12.908,ENTER,37.350,288,,10756.8,,0,6230424149651842753,6230424149651846097,BID,,,,203,270
BHP,20130205,10:10:14.904,ENTER,37.355,8,,298.84,,0,6230424149651846249,6230424149651846117,BID,,,,144,217
BHP,20130205,10:10:15.221,ENTER,37.360,340,,12702.4,,0,6230424149651846273,6230424149651845531,ASK,,,,297,203
BHP,20130205,10:10:15.221,ENTER,37.360,1861,,69526.96,,0,6230424149651846273,6230424149651845554,ASK,,,,297,217
BHP,20130205,10:10:18.115,ENTER,37.360,354,,13225.44,,0,6230424149651846273,6230424149651846701,BID,,,,297,338
BHP,20130205,10:10:18.958,ENTER,37.360,25,,934,,0,6230424149651846273,6230424149651846767,ASK,,,,297,338
BHP,20130205,10:10:19.379,ENTER,37.360,714,,26675.04,,0,6230424149651846273,6230424149651846794,ASK,,,,297,338
BHP,20130205,10:10:25.236,ENTER,37.360,80,,2988.8,,0,6230424149651846273,6230424149651847321,BID,,,,297,106
BHP,20130205,10:10:32.047,ENTER,37.370,2,,74.74,,0,6230424149651847987,6230424149651840337,BID,,,,203,210
BHP,20130205,10:10:32.047,ENTER,37.370,130,,4858.1,XT,0,6230424149651847987,6230424149651846606,ASK,,,,203,203
BHP,20130205,10:10:43.735,ENTER,37.360,672,,25105.92,,0,6230424149651846449,6230424149651849190,ASK,,,,299,203
BHP,20130205,10:10:43.735,ENTER,37.360,236,,8816.96,,0,6230424149651840957,6230424149651849190,BID,,,,110,203
BHP,20130205,10:10:53.523,ENTER,37.360,524,,19576.64,,0,6230424149651850311,6230424149651849190,ASK,,,,297,203
BHP,20130205,10:10:54.040,ENTER,37.355,6,,224.13,,0,6230424149651850417,6230424149651850328,BID,,,,299,217
BHP,20130205,10:10:56.238,ENTER,37.360,1429,,53387.44,,0,6230424149651850809,6230424149651846730,BID,,,,297,951
BHP,20130205,10:10:56.238,ENTER,37.360,670,,25031.2,,0,6230424149651850809,6230424149651846823,ASK,,,,297,203
BHP,20130205,10:10:56.439,ENTER,37.360,2367,,88431.12,,0,6230424149651850809,6230424149651850901,BID,,,,297,203
BHP,20130205,10:10:56.440,ENTER,37.360,144,,5379.84,,0,6230424149651850809,6230424149651850904,ASK,,,,297,203
BHP,20130205,10:10:56.440,ENTER,37.360,130,,4856.8,,0,6230424149651850877,6230424149651850904,ASK,,,,217,203
BHP,20130205,10:10:57.062,ENTER,37.360,346,,12926.56,,0,6230424149651851059,6230424149651850909,BID,,,,299,203
BHP,20130205,10:10:57.199,ENTER,37.370,2,,74.74,,0,6230424149651851165,6230424149651847996,BID,,,,299,210
BHP,20130205,10:10:57.199,ENTER,37.370,482,,18012.34,,0,6230424149651851165,6230424149651851009,ASK,,,,299,150
BHP,20130205,10:10:59.443,ENTER,37.360,59,,2204.24,PXT,0,6230424149651851553,6230424149651851553,ASK,,,,203,203
BHP,20130205,10:11:02.420,ENTER,37.370,2,,74.74,,0,6230424149651852132,6230424149651851197,BID,,,,203,150
BHP,20130205,10:11:11.702,ENTER,37.370,671,,25075.27,,0,6230424149651853650,6230424149651851197,BID,,,,112,150
BHP,20130205,10:11:11.702,ENTER,37.370,233,,8707.21,,0,6230424149651853650,6230424149651851947,ASK,,,,112,203
BHP,20130205,10:11:14.061,ENTER,37.375,7,,261.625,,0,6230424149651854376,6230424149651853681,BID,,,,299,210
BHP,20130205,10:11:18.360,ENTER,37.370,59,,2204.83,,0,6230424149651851644,6230424149651854850,ASK,,,,203,244
BHP,20130205,10:11:18.360,ENTER,37.360,260,,9713.6,,0,6230424149651851656,6230424149651854850,ASK,,,,233,244
BHP,20130205,10:11:18.360,ENTER,37.360,157,,5865.52,,0,6230424149651852043,6230424149651854850,ASK,,,,299,244
BHP,20130205,10:11:18.360,ENTER,37.360,24,,896.64,,0,6230424149651853663,6230424149651854850,BID,,,,299,244
BHP,20130205,10:11:18.362,ENTER,37.370,6,,224.22,,0,6230424149651841203,6230424149651854851,BID,,,,210,217
BHP,20130205,10:11:37.294,ENTER,37.370,47,,1756.39,,0,6230424149651856694,6230424149651855026,BID,,,,210,941
BHP,20130205,10:11:49.839,ENTER,37.370,47,,1756.39,,0,6230424149651858375,6230424149651855026,ASK,,,,210,941
BHP,20130205,10:12:01.793,ENTER,37.365,3,,112.095,,0,6230424149651859606,6230424149651859615,ASK,,,,229,217
BHP,20130205,10:12:05.125,ENTER,37.370,650,,24290.5,,0,6230424149651859897,6230424149651855331,BID,,,,270,203
BHP,20130205,10:12:05.125,ENTER,37.370,135,,5044.95,,0,6230424149651859897,6230424149651855803,ASK,,,,270,147
BHP,20130205,10:12:05.848,ENTER,37.360,528,,19726.08,,0,6230424149651853781,6230424149651860014,ASK,,,,119,203
BHP,20130205,10:12:05.848,ENTER,37.360,370,,13823.2,,0,6230424149651854058,6230424149651860014,BID,,,,299,203
BHP,20130205,10:12:12.943,ENTER,37.370,191,,7137.67,,0,6230424149651861179,6230424149651861151,BID,,,,270,150
BHP,20130205,10:12:13.025,ENTER,37.360,1328,,49614.08,XT,0,6230424149651861061,6230424149651861262,ASK,,,,203,203
BHP,20130205,10:12:13.025,ENTER,37.360,163,,6089.68,,0,6230424149651861133,6230424149651861262,ASK,,,,217,203
BHP,20130205,10:12:13.042,ENTER,37.370,192,,7175.04,,0,6230424149651861305,6230424149651861218,BID,,,,210,150
BHP,20130205,10:12:13.042,ENTER,37.370,1461,,54597.57,,0,6230424149651861305,6230424149651861239,BID,,,,210,297
BHP,20130205,10:12:14.528,ENTER,37.360,62,,2316.32,,0,6230424149651861633,6230424149651861326,ASK,,,,140,203
BHP,20130205,10:12:14.964,ENTER,37.365,30,,1120.95,,0,6230424149651861727,6230424149651854394,BID,,,,229,210
BHP,20130205,10:12:15.124,ENTER,37.370,46,,1719.02,,0,6230424149651861749,6230424149651861239,BID,,,,210,297
BHP,20130205,10:12:16.267,ENTER,37.360,42,,1569.12,,0,6230424149651861676,6230424149651861884,BID,,,,270,203
BHP,20130205,10:12:16.267,ENTER,37.360,710,,26525.6,,0,6230424149651861663,6230424149651861884,ASK,,,,210,203
BHP,20130205,10:12:16.267,ENTER,37.360,163,,6089.68,,0,6230424149651861325,6230424149651861884,ASK,,,,217,203
BHP,20130205,10:12:16.267,ENTER,37.360,10,,373.6,,0,6230424149651854864,6230424149651861786,BID,,,,210,217
BHP,20130205,10:12:32.164,ENTER,37.350,50,,1867.5,,0,6230424149651846163,6230424149651864191,ASK,,,,140,299
BHP,20130205,10:12:32.164,ENTER,37.350,50,,1867.5,,0,6230424149651860323,6230424149651864191,BID,,,,150,299
BHP,20130205,10:12:44.042,ENTER,37.330,200,,7466,,0,6230424149651840327,6230424149651865639,ASK,,,,678,140
BHP,20130205,10:12:56.327,ENTER,37.340,653,,24383.02,XT,0,6230424149651867576,6230424149651867563,ASK,,,,203,203
BHP,20130205,10:12:58.381,ENTER,37.340,274,,10231.16,XT,0,6230424149651867915,6230424149651861768,BID,,,,203,203
BHP,20130205,10:12:58.381,ENTER,37.340,43,,1605.62,XT,0,6230424149651867915,6230424149651865269,BID,,,,203,203
BHP,20130205,10:12:58.381,ENTER,37.340,69,,2576.46,XT,0,6230424149651867915,6230424149651861906,ASK,,,,203,203
BHP,20130205,10:13:02.629,ENTER,37.340,613,,22889.42,XT,0,6230424149651868796,6230424149651868313,ASK,,,,203,203
BHP,20130205,10:13:17.299,ENTER,37.340,800,,29872,,0,6230424149651870651,6230424149651869093,BID,,,,203,299
BHP,20130205,10:13:24.837,ENTER,37.330,154,,5748.82,,0,6230424149651840327,6230424149651871344,BID,,,,678,210
BHP,20130205,10:13:27.270,ENTER,37.340,800,,29872,,0,6230424149651871569,6230424149651869093,ASK,,,,406,299
BHP,20130205,10:13:28.062,ENTER,37.330,1446,,53979.18,,0,6230424149651840327,6230424149651871622,BID,,,,678,203
BHP,20130205,10:13:28.062,ENTER,37.330,92,,3434.36,,0,6230424149651864287,6230424149651871622,ASK,,,,217,203
BHP,20130205,10:13:28.104,ENTER,37.330,991,,36994.03,,0,6230424149651864298,6230424149651871658,BID,,,,203,270
BHP,20130205,10:13:34.534,ENTER,37.340,900,,33606,,0,6230424149651872601,6230424149651863640,BID,,,,140,951
BHP,20130205,10:13:35.018,ENTER,37.340,31,,1157.54,,0,6230424149651872705,6230424149651867150,ASK,,,,119,150
BHP,20130205,10:13:47.061,ENTER,37.350,9,,336.15,,0,6230424149651874147,6230424149651861161,BID,,,,119,297
BHP,20130205,10:13:47.061,ENTER,37.350,4,,149.4,,0,6230424149651874147,6230424149651859961,ASK,,,,119,210
BHP,20130205,10:14:18.805,ENTER,37.340,613,,22889.42,,0,6230424149651879210,6230424149651875343,ASK,,,,270,203
BHP,20130205,10:14:23.291,ENTER,37.330,528,,19710.24,,0,6230424149651872713,6230424149651879657,ASK,,,,119,203
BHP,20130205,10:14:23.302,ENTER,37.340,175,,6534.5,,0,6230424149651879660,6230424149651879662,BID,,,,217,270
BHP,20130205,10:14:23.442,ENTER,37.330,2186,,81603.38,PXT,0,6230424149651879681,6230424149651879681,BID,,,,203,203
BHP,20130205,10:14:24.254,ENTER,37.340,15,,560.1,,0,6230424149651879832,6230424149651877414,ASK,,,,150,217
BHP,20130205,10:14:41.749,ENTER,37.350,95,,3548.25,,0,6230424149651881322,6230424149651874504,BID,,,,255,150
BHP,20130205,10:14:41.749,ENTER,37.350,435,,16247.25,,0,6230424149651881322,6230424149651874799,ASK,,,,255,217
BHP,20130205,10:14:45.572,ENTER,37.340,55,,2053.7,PXT,0,6230424149651881596,6230424149651881596,ASK,,,,203,203
BHP,20130205,10:14:59.616,ENTER,37.330,58,,2165.14,PXT,0,6230424149651882938,6230424149651882938,ASK,,,,150,150
BHP,20130205,10:15:03.388,ENTER,37.350,82,,3062.7,,0,6230424149651883169,6230424149651874799,ASK,,,,366,217
BHP,20130205,10:15:03.388,ENTER,37.350,153,,5714.55,,0,6230424149651883169,6230424149651875346,BID,,,,366,150
BHP,20130205,10:15:03.388,ENTER,37.350,447,,16695.45,,0,6230424149651883169,6230424149651875993,BID,,,,366,297
BHP,20130205,10:15:03.388,ENTER,37.350,1,,37.35,,0,6230424149651883169,6230424149651873955,ASK,,,,366,210
BHP,20130205,10:15:11.423,ENTER,37.350,7,,261.45,,0,6230424149651883169,6230424149651884167,BID,,,,366,203
BHP,20130205,10:15:18.306,ENTER,37.350,3200,,119520,,0,6230424149651883169,6230424149651884996,ASK,,,,366,270
BHP,20130205,10:15:19.438,ENTER,37.350,66,,2465.1,,0,6230424149651883169,6230424149651885095,ASK,,,,366,203
BHP,20130205,10:15:19.455,ENTER,37.350,55,,2054.25,PXT,0,6230424149651885098,6230424149651885098,BID,,,,203,203
BHP,20130205,10:15:22.952,ENTER,37.360,120,,4483.2,,0,6230424149651885812,6230424149651864293,BID,,,,140,297
BHP,20130205,10:15:23.589,ENTER,37.350,750,,28012.5,,0,6230424149651883169,6230424149651885863,ASK,,,,366,255
BHP,20130205,10:15:25.735,ENTER,37.360,11,,410.96,,0,6230424149651886036,6230424149651864312,BID,,,,154,297
BHP,20130205,10:15:25.735,ENTER,37.360,20,,747.2,,0,6230424149651886036,6230424149651883427,ASK,,,,154,299
BHP,20130205,10:15:32.562,ENTER,37.370,53,,1980.61,,0,6230424149651887321,6230424149651869099,BID,,,,233,119
BHP,20130205,10:15:51.313,ENTER,37.370,475,,17750.75,,0,6230424149651889225,6230424149651869099,BID,,,,154,119
BHP,20130205,10:15:51.313,ENTER,37.370,30,,1121.1,,0,6230424149651889225,6230424149651871065,ASK,,,,154,140
BHP,20130205,10:15:51.313,ENTER,37.370,53,,1980.61,,0,6230424149651889225,6230424149651887323,ASK,,,,154,119
BHP,20130205,10:15:52.079,ENTER,37.375,782,,29227.25,,0,6230424149651889431,6230424149651888605,BID,,,,150,217
BHP,20130205,10:15:52.079,ENTER,37.375,900,,33637.5,,0,6230424149651889431,6230424149651889227,ASK,,,,150,229
